session_id,campaign,converted
1362,A_flat10,0
1363,A_flat10,0
1364,A_flat10,0
1365,A_flat10,0
1366,A_flat10,0
1367,A_flat10,0
1368,A_flat10,0
1369,A_flat10,0
1370,A_flat10,0
1371,A_flat10,0
1372,A_flat10,0
1373,A_flat10,0
1374,A_flat10,0
1375,A_flat10,0
1376,A_flat10,0
1377,A_flat10,0
1378,A_flat10,0
1379,A_flat10,1
1380,A_flat10,0
1381,A_flat10,1
1382,A_flat10,0
1383,A_flat10,0
1384,A_flat10,0
1385,A_flat10,0
1386,A_flat10,0
1387,A_flat10,0
1388,A_flat10,0
1389,A_flat10,0
1390,A_flat10,0
1391,A_flat10,0
1392,A_flat10,0
1393,A_flat10,1
1394,A_flat10,0
1395,A_flat10,1
1396,A_flat10,0
1397,A_flat10,0
1398,A_flat10,0
1399,A_flat10,0
1400,A_flat10,0
1401,A_flat10,0
1402,A_flat10,0
1403,A_flat10,0
1404,A_flat10,0
1405,A_flat10,0
1406,A_flat10,0
1407,A_flat10,0
1408,A_flat10,0
1409,A_flat10,0
1410,A_flat10,1
1411,A_flat10,0
1412,A_flat10,0
1413,A_flat10,0
1414,A_flat10,0
1415,A_flat10,0
1416,A_flat10,0
1417,A_flat10,0
1418,A_flat10,0
1419,A_flat10,0
1420,A_flat10,0
1421,A_flat10,0
1422,A_flat10,0
1423,A_flat10,0
1424,A_flat10,0
1425,A_flat10,0
1426,A_flat10,0
1427,A_flat10,0
1428,A_flat10,0
1429,A_flat10,0
1430,A_flat10,1
1431,A_flat10,0
1432,A_flat10,0
1433,A_flat10,0
1434,A_flat10,0
1435,A_flat10,0
1436,A_flat10,0
1437,A_flat10,0
1438,A_flat10,0
1439,A_flat10,0
1440,A_flat10,0
1441,A_flat10,0
1442,A_flat10,0
1443,A_flat10,0
1444,A_flat10,0
1445,A_flat10,0
1446,A_flat10,0
1447,A_flat10,0
1448,A_flat10,0
1449,A_flat10,1
1450,A_flat10,0
1451,A_flat10,0
1452,A_flat10,0
1453,A_flat10,1
1454,A_flat10,0
1455,A_flat10,0
1456,A_flat10,0
1457,A_flat10,0
1458,A_flat10,0
1459,A_flat10,0
1460,A_flat10,0
1461,A_flat10,0
1462,A_flat10,0
1463,A_flat10,0
1464,A_flat10,1
1465,A_flat10,0
1466,A_flat10,0
1467,A_flat10,0
1468,A_flat10,1
1469,A_flat10,0
1470,A_flat10,0
1471,A_flat10,0
1472,A_flat10,0
1473,A_flat10,0
1474,A_flat10,0
1475,A_flat10,0
1476,A_flat10,0
1477,A_flat10,0
1478,A_flat10,0
1479,A_flat10,0
1480,A_flat10,0
1481,A_flat10,0
1482,A_flat10,0
1483,A_flat10,0
1484,A_flat10,0
1485,A_flat10,0
1486,A_flat10,0
1487,A_flat10,0
1488,A_flat10,0
1489,A_flat10,0
1490,A_flat10,0
1491,A_flat10,0
1492,A_flat10,0
1493,A_flat10,0
1494,A_flat10,0
1495,A_flat10,0
1496,A_flat10,0
1497,A_flat10,0
1498,A_flat10,0
1499,A_flat10,0
1500,A_flat10,0
1501,A_flat10,0
1502,A_flat10,0
1503,A_flat10,0
1504,A_flat10,0
1505,A_flat10,0
1506,A_flat10,0
1507,A_flat10,1
1508,A_flat10,0
1509,A_flat10,0
1510,A_flat10,0
1511,A_flat10,0
1512,A_flat10,0
1513,A_flat10,0
1514,A_flat10,0
1515,A_flat10,0
1516,A_flat10,0
1517,A_flat10,0
1518,A_flat10,0
1519,A_flat10,0
1520,A_flat10,0
1521,A_flat10,0
1522,A_flat10,0
1523,A_flat10,0
1524,A_flat10,0
1525,A_flat10,0
1526,A_flat10,0
1527,A_flat10,0
1528,A_flat10,1
1529,A_flat10,0
1530,A_flat10,0
1531,A_flat10,0
1532,A_flat10,0
1533,A_flat10,0
1534,A_flat10,0
1535,A_flat10,1
1536,A_flat10,0
1537,A_flat10,0
1538,A_flat10,0
1539,A_flat10,0
1540,A_flat10,0
1541,A_flat10,0
1542,A_flat10,0
1543,A_flat10,0
1544,A_flat10,1
1545,A_flat10,0
1546,A_flat10,0
1547,A_flat10,0
1548,A_flat10,0
1549,A_flat10,0
1550,A_flat10,0
1551,A_flat10,0
1552,A_flat10,1
1553,A_flat10,0
1554,A_flat10,0
1555,A_flat10,1
1556,A_flat10,0
1557,A_flat10,0
1558,A_flat10,0
1559,A_flat10,1
1560,A_flat10,0
1561,A_flat10,0
1562,A_flat10,0
1563,A_flat10,0
1564,A_flat10,0
1565,A_flat10,0
1566,A_flat10,0
1567,A_flat10,1
1568,A_flat10,0
1569,A_flat10,0
1570,A_flat10,1
1571,A_flat10,0
1572,A_flat10,0
1573,A_flat10,0
1574,A_flat10,0
1575,A_flat10,0
1576,A_flat10,0
1577,A_flat10,0
1578,A_flat10,0
1579,A_flat10,0
1580,A_flat10,0
1581,A_flat10,0
1582,A_flat10,0
1583,A_flat10,0
1584,A_flat10,1
1585,A_flat10,0
1586,A_flat10,0
1587,A_flat10,0
1588,A_flat10,0
1589,A_flat10,0
1590,A_flat10,0
1591,A_flat10,0
1592,A_flat10,0
1593,A_flat10,0
1594,A_flat10,0
1595,A_flat10,0
1596,A_flat10,0
1597,A_flat10,0
1598,A_flat10,0
1599,A_flat10,0
1600,A_flat10,0
1601,A_flat10,0
1602,A_flat10,0
1603,A_flat10,1
1604,A_flat10,0
1605,A_flat10,0
1606,A_flat10,0
1607,A_flat10,0
1608,A_flat10,0
1609,A_flat10,0
1610,A_flat10,0
1611,A_flat10,0
1612,A_flat10,0
1613,A_flat10,0
1614,A_flat10,0
1615,A_flat10,0
1616,A_flat10,0
1617,A_flat10,0
1618,A_flat10,0
1619,A_flat10,0
1620,A_flat10,0
1621,A_flat10,0
1622,A_flat10,0
1623,A_flat10,1
1624,A_flat10,1
1625,A_flat10,0
1626,A_flat10,0
1627,A_flat10,0
1628,A_flat10,0
1629,A_flat10,0
1630,A_flat10,0
1631,A_flat10,1
1632,A_flat10,1
1633,A_flat10,0
1634,A_flat10,1
1635,A_flat10,0
1636,A_flat10,0
1637,A_flat10,0
1638,A_flat10,0
1639,A_flat10,0
1640,A_flat10,0
1641,A_flat10,0
1642,A_flat10,0
1643,A_flat10,1
1644,A_flat10,1
1645,A_flat10,0
1646,A_flat10,0
1647,A_flat10,0
1648,A_flat10,0
1649,A_flat10,0
1650,A_flat10,0
1651,A_flat10,0
1652,A_flat10,1
1653,A_flat10,0
1654,A_flat10,0
1655,A_flat10,0
1656,A_flat10,0
1657,A_flat10,0
1658,A_flat10,0
1659,A_flat10,0
1660,A_flat10,0
1661,A_flat10,1
1662,A_flat10,0
1663,A_flat10,0
1664,A_flat10,0
1665,A_flat10,0
1666,A_flat10,0
1667,A_flat10,0
1668,A_flat10,0
1669,A_flat10,0
1670,A_flat10,0
1671,A_flat10,0
1672,A_flat10,0
1673,A_flat10,0
1674,A_flat10,0
1675,A_flat10,0
1676,A_flat10,0
1677,A_flat10,0
1678,A_flat10,0
1679,A_flat10,0
1680,A_flat10,0
1681,A_flat10,0
1682,A_flat10,0
1683,A_flat10,0
1684,A_flat10,0
1685,A_flat10,0
1686,A_flat10,0
1687,A_flat10,0
1688,A_flat10,0
1689,A_flat10,0
1690,A_flat10,0
1691,A_flat10,0
1692,A_flat10,0
1693,A_flat10,0
1694,A_flat10,0
1695,A_flat10,0
1696,A_flat10,0
1697,A_flat10,0
1698,A_flat10,1
1699,A_flat10,0
1700,A_flat10,0
1701,A_flat10,0
1702,A_flat10,0
1703,A_flat10,1
1704,A_flat10,0
1705,A_flat10,0
1706,A_flat10,0
1707,A_flat10,0
1708,A_flat10,0
1709,A_flat10,0
1710,A_flat10,0
1711,A_flat10,0
1712,A_flat10,0
1713,A_flat10,0
1714,A_flat10,0
1715,A_flat10,0
1716,A_flat10,0
1717,A_flat10,0
1718,A_flat10,0
1719,A_flat10,0
1720,A_flat10,0
1721,A_flat10,0
1722,A_flat10,0
1723,A_flat10,0
1724,A_flat10,0
1725,A_flat10,1
1726,A_flat10,0
1727,A_flat10,0
1728,A_flat10,0
1729,A_flat10,0
1730,A_flat10,0
1731,A_flat10,0
1732,A_flat10,0
1733,A_flat10,0
1734,A_flat10,0
1735,A_flat10,0
1736,A_flat10,0
1737,A_flat10,0
1738,A_flat10,0
1739,A_flat10,0
1740,A_flat10,0
1741,A_flat10,0
1742,A_flat10,0
1743,A_flat10,0
1744,A_flat10,0
1745,A_flat10,1
1746,A_flat10,0
1747,A_flat10,0
1748,A_flat10,0
1749,A_flat10,0
1750,A_flat10,0
1751,A_flat10,0
1752,A_flat10,0
1753,A_flat10,0
1754,A_flat10,0
1755,A_flat10,0
1756,A_flat10,0
1757,A_flat10,0
1758,A_flat10,1
1759,A_flat10,0
1760,A_flat10,0
1761,A_flat10,0
1762,A_flat10,0
1763,A_flat10,0
1764,A_flat10,0
1765,A_flat10,0
1766,A_flat10,0
1767,A_flat10,1
1768,A_flat10,0
1769,A_flat10,0
1770,A_flat10,0
1771,A_flat10,0
1772,A_flat10,0
1773,A_flat10,0
1774,A_flat10,1
1775,A_flat10,1
1776,A_flat10,1
1777,A_flat10,0
1778,A_flat10,0
1779,A_flat10,1
1780,A_flat10,0
1781,A_flat10,0
1782,A_flat10,0
1783,A_flat10,0
1784,A_flat10,0
1785,A_flat10,0
1786,A_flat10,0
1787,A_flat10,0
1788,A_flat10,0
1789,A_flat10,0
1790,A_flat10,1
1791,A_flat10,0
1792,A_flat10,0
1793,A_flat10,0
1794,A_flat10,0
1795,A_flat10,0
1796,A_flat10,0
1797,A_flat10,0
1798,A_flat10,0
1799,A_flat10,0
1800,A_flat10,0
1801,A_flat10,0
1802,A_flat10,0
1803,A_flat10,0
1804,A_flat10,0
1805,A_flat10,0
1806,A_flat10,0
1807,A_flat10,0
1808,A_flat10,0
1809,A_flat10,0
1810,A_flat10,1
1811,A_flat10,0
1812,A_flat10,0
1813,A_flat10,0
1814,A_flat10,0
1815,A_flat10,1
1816,A_flat10,0
1817,A_flat10,0
1818,A_flat10,0
1819,A_flat10,0
1820,A_flat10,0
1821,A_flat10,0
1822,A_flat10,0
1823,A_flat10,0
1824,A_flat10,0
1825,A_flat10,0
1826,A_flat10,0
1827,A_flat10,1
1828,A_flat10,0
1829,A_flat10,0
1830,A_flat10,0
1831,A_flat10,0
1832,A_flat10,0
1833,A_flat10,0
1834,A_flat10,0
1835,A_flat10,0
1836,A_flat10,0
1837,A_flat10,0
1838,A_flat10,0
1839,A_flat10,1
1840,A_flat10,0
1841,A_flat10,0
1842,A_flat10,1
1843,A_flat10,0
1844,A_flat10,0
1845,A_flat10,0
1846,A_flat10,0
1847,A_flat10,0
1848,A_flat10,0
1849,A_flat10,0
1850,A_flat10,0
1851,A_flat10,0
1852,A_flat10,0
1853,A_flat10,0
1854,A_flat10,0
1855,A_flat10,0
1856,A_flat10,0
1857,A_flat10,0
1858,A_flat10,1
1859,A_flat10,0
1860,A_flat10,0
1861,A_flat10,0
1862,A_flat10,0
1863,A_flat10,0
1864,A_flat10,0
1865,A_flat10,0
1866,A_flat10,1
1867,A_flat10,0
1868,A_flat10,0
1869,A_flat10,0
1870,A_flat10,0
1871,A_flat10,0
1872,A_flat10,0
1873,A_flat10,0
1874,A_flat10,0
1875,A_flat10,1
1876,A_flat10,0
1877,A_flat10,0
1878,A_flat10,0
1879,A_flat10,0
1880,A_flat10,0
1881,A_flat10,0
1882,A_flat10,0
1883,A_flat10,0
1884,A_flat10,0
1885,A_flat10,1
1886,A_flat10,0
1887,A_flat10,0
1888,A_flat10,0
1889,A_flat10,0
1890,A_flat10,0
1891,A_flat10,0
1892,A_flat10,0
1893,A_flat10,0
1894,A_flat10,0
1895,A_flat10,0
1896,A_flat10,0
1897,A_flat10,0
1898,A_flat10,0
1899,A_flat10,0
1900,A_flat10,0
1901,A_flat10,0
1902,A_flat10,0
1903,A_flat10,0
1904,A_flat10,0
1905,A_flat10,0
1906,A_flat10,0
1907,A_flat10,0
1908,A_flat10,0
1909,A_flat10,0
1910,A_flat10,0
1911,A_flat10,0
1912,A_flat10,0
1913,A_flat10,0
1914,A_flat10,0
1915,A_flat10,0
1916,A_flat10,0
1917,A_flat10,0
1918,A_flat10,0
1919,A_flat10,0
1920,A_flat10,0
1921,A_flat10,0
1922,A_flat10,0
1923,A_flat10,0
1924,A_flat10,0
1925,A_flat10,0
1926,A_flat10,0
1927,A_flat10,0
1928,A_flat10,0
1929,A_flat10,1
1930,A_flat10,0
1931,A_flat10,0
1932,A_flat10,0
1933,A_flat10,0
1934,A_flat10,0
1935,A_flat10,0
1936,A_flat10,0
1937,A_flat10,0
1938,A_flat10,0
1939,A_flat10,0
1940,A_flat10,0
1941,A_flat10,0
1942,A_flat10,0
1943,A_flat10,0
1944,A_flat10,1
1945,A_flat10,0
1946,A_flat10,0
1947,A_flat10,0
1948,A_flat10,0
1949,A_flat10,0
1950,A_flat10,0
1951,A_flat10,0
1952,A_flat10,0
1953,A_flat10,0
1954,A_flat10,0
1955,A_flat10,0
1956,A_flat10,1
1957,A_flat10,0
1958,A_flat10,0
1959,A_flat10,0
1960,A_flat10,0
1961,A_flat10,0
1962,A_flat10,0
1963,A_flat10,0
1964,A_flat10,0
1965,A_flat10,0
1966,A_flat10,0
1967,A_flat10,0
1968,A_flat10,0
1969,A_flat10,1
1970,A_flat10,0
1971,A_flat10,0
1972,A_flat10,0
1973,A_flat10,0
1974,A_flat10,0
1975,A_flat10,0
1976,A_flat10,0
1977,A_flat10,0
1978,A_flat10,0
1979,A_flat10,0
1980,A_flat10,0
1981,A_flat10,0
1982,A_flat10,0
1983,A_flat10,1
1984,A_flat10,0
1985,A_flat10,0
1986,A_flat10,0
1987,A_flat10,0
1988,A_flat10,0
1989,A_flat10,0
1990,A_flat10,0
1991,A_flat10,0
1992,A_flat10,0
1993,A_flat10,0
1994,A_flat10,0
1995,A_flat10,0
1996,A_flat10,0
1997,A_flat10,0
1998,A_flat10,0
1999,A_flat10,0
2000,A_flat10,1
2001,A_flat10,0
2002,A_flat10,0
2003,A_flat10,0
2004,A_flat10,0
2005,A_flat10,0
2006,A_flat10,0
2007,A_flat10,0
2008,A_flat10,0
2009,A_flat10,0
2010,A_flat10,0
2011,A_flat10,0
2012,A_flat10,0
2013,A_flat10,0
2014,A_flat10,0
2015,A_flat10,0
2016,A_flat10,0
2017,A_flat10,0
2018,A_flat10,0
2019,A_flat10,0
2020,A_flat10,0
2021,A_flat10,0
2022,A_flat10,0
2023,A_flat10,0
2024,A_flat10,0
2025,A_flat10,0
2026,A_flat10,0
2027,A_flat10,1
2028,A_flat10,0
2029,A_flat10,0
2030,A_flat10,0
2031,A_flat10,0
2032,A_flat10,0
2033,A_flat10,0
2034,A_flat10,0
2035,A_flat10,0
2036,A_flat10,1
2037,A_flat10,0
2038,A_flat10,0
2039,A_flat10,0
2040,A_flat10,0
2041,A_flat10,0
2042,A_flat10,0
2043,A_flat10,0
2044,A_flat10,0
2045,A_flat10,1
2046,A_flat10,0
2047,A_flat10,0
2048,A_flat10,0
2049,A_flat10,0
2050,A_flat10,0
2051,A_flat10,0
2052,A_flat10,0
2053,A_flat10,0
2054,A_flat10,0
2055,A_flat10,0
2056,A_flat10,0
2057,A_flat10,0
2058,A_flat10,0
2059,A_flat10,0
2060,A_flat10,0
2061,A_flat10,0
2062,A_flat10,0
2063,A_flat10,0
2064,A_flat10,0
2065,A_flat10,0
2066,A_flat10,0
2067,A_flat10,0
2068,A_flat10,0
2069,A_flat10,0
2070,A_flat10,0
2071,A_flat10,0
2072,A_flat10,0
2073,A_flat10,0
2074,A_flat10,0
2075,A_flat10,0
2076,A_flat10,0
2077,A_flat10,0
2078,A_flat10,0
2079,A_flat10,0
2080,A_flat10,0
2081,A_flat10,0
2082,A_flat10,0
2083,A_flat10,0
2084,A_flat10,0
2085,A_flat10,0
2086,A_flat10,0
2087,A_flat10,0
2088,A_flat10,0
2089,A_flat10,0
2090,A_flat10,0
2091,A_flat10,0
2092,A_flat10,0
2093,A_flat10,0
2094,A_flat10,0
2095,A_flat10,0
2096,A_flat10,1
2097,A_flat10,0
2098,A_flat10,0
2099,A_flat10,0
2100,A_flat10,0
2101,A_flat10,1
2102,A_flat10,0
2103,A_flat10,1
2104,A_flat10,0
2105,A_flat10,0
2106,A_flat10,0
2107,A_flat10,1
2108,A_flat10,0
2109,A_flat10,1
2110,A_flat10,0
2111,A_flat10,0
2112,A_flat10,0
2113,A_flat10,0
2114,A_flat10,0
2115,A_flat10,0
2116,A_flat10,0
2117,A_flat10,0
2118,A_flat10,0
2119,A_flat10,1
2120,A_flat10,0
2121,A_flat10,0
2122,A_flat10,0
2123,A_flat10,1
2124,A_flat10,0
2125,A_flat10,1
2126,A_flat10,0
2127,A_flat10,0
2128,A_flat10,0
2129,A_flat10,0
2130,A_flat10,1
2131,A_flat10,0
2132,A_flat10,0
2133,A_flat10,0
2134,A_flat10,0
2135,A_flat10,0
2136,A_flat10,0
2137,A_flat10,0
2138,A_flat10,0
2139,A_flat10,0
2140,A_flat10,0
2141,A_flat10,0
2142,A_flat10,0
2143,A_flat10,0
2144,A_flat10,0
2145,A_flat10,0
2146,A_flat10,0
2147,A_flat10,0
2148,A_flat10,0
2149,A_flat10,0
2150,A_flat10,0
2151,A_flat10,0
2152,A_flat10,0
2153,A_flat10,1
2154,A_flat10,0
2155,A_flat10,0
2156,A_flat10,0
2157,A_flat10,0
2158,A_flat10,0
2159,A_flat10,0
2160,A_flat10,0
2161,A_flat10,0
2162,A_flat10,0
2163,A_flat10,1
2164,A_flat10,0
2165,A_flat10,0
2166,A_flat10,0
2167,A_flat10,0
2168,A_flat10,0
2169,A_flat10,0
2170,A_flat10,0
2171,A_flat10,0
2172,A_flat10,0
2173,A_flat10,0
2174,A_flat10,0
2175,A_flat10,0
2176,A_flat10,0
2177,A_flat10,0
2178,A_flat10,0
2179,A_flat10,0
2180,A_flat10,0
2181,A_flat10,0
2182,A_flat10,0
2183,A_flat10,0
2184,A_flat10,0
2185,A_flat10,0
2186,A_flat10,0
2187,A_flat10,1
2188,A_flat10,0
2189,A_flat10,0
2190,A_flat10,0
2191,A_flat10,0
2192,A_flat10,1
2193,A_flat10,0
2194,A_flat10,0
2195,A_flat10,0
2196,A_flat10,0
2197,A_flat10,0
2198,A_flat10,0
2199,A_flat10,0
2200,A_flat10,0
2201,A_flat10,0
2202,A_flat10,0
2203,A_flat10,1
2204,A_flat10,0
2205,A_flat10,0
2206,A_flat10,0
2207,A_flat10,0
2208,A_flat10,0
2209,A_flat10,0
2210,A_flat10,1
2211,A_flat10,0
2212,A_flat10,0
2213,A_flat10,1
2214,A_flat10,1
2215,A_flat10,0
2216,A_flat10,0
2217,A_flat10,0
2218,A_flat10,0
2219,A_flat10,0
2220,A_flat10,0
2221,A_flat10,0
2222,A_flat10,0
2223,A_flat10,0
2224,A_flat10,0
2225,A_flat10,0
2226,A_flat10,0
2227,A_flat10,0
2228,A_flat10,0
2229,A_flat10,0
2230,A_flat10,0
2231,A_flat10,0
2232,A_flat10,0
2233,A_flat10,0
2234,A_flat10,0
2235,A_flat10,1
2236,A_flat10,1
2237,A_flat10,0
2238,A_flat10,0
2239,A_flat10,0
2240,A_flat10,0
2241,A_flat10,0
2242,A_flat10,0
2243,A_flat10,0
2244,A_flat10,0
2245,A_flat10,1
2246,A_flat10,0
2247,A_flat10,0
2248,A_flat10,0
2249,A_flat10,0
2250,A_flat10,0
2251,A_flat10,0
2252,A_flat10,0
2253,A_flat10,1
2254,A_flat10,0
2255,A_flat10,0
2256,A_flat10,0
2257,A_flat10,0
2258,A_flat10,0
2259,A_flat10,0
2260,A_flat10,0
2261,A_flat10,0
2262,A_flat10,0
2263,A_flat10,0
2264,A_flat10,0
2265,A_flat10,0
2266,A_flat10,0
2267,A_flat10,0
2268,A_flat10,0
2269,A_flat10,0
2270,A_flat10,0
2271,A_flat10,0
2272,A_flat10,0
2273,A_flat10,0
2274,A_flat10,0
2275,A_flat10,0
2276,A_flat10,0
2277,A_flat10,0
2278,A_flat10,1
2279,A_flat10,0
2280,A_flat10,0
2281,A_flat10,0
2282,A_flat10,0
2283,A_flat10,0
2284,A_flat10,0
2285,A_flat10,0
2286,A_flat10,0
2287,A_flat10,0
2288,A_flat10,0
2289,A_flat10,1
2290,A_flat10,0
2291,A_flat10,0
2292,A_flat10,1
2293,A_flat10,0
2294,A_flat10,0
2295,A_flat10,1
2296,A_flat10,0
2297,A_flat10,0
2298,A_flat10,0
2299,A_flat10,0
2300,A_flat10,1
2301,A_flat10,0
2302,A_flat10,0
2303,A_flat10,0
2304,A_flat10,0
2305,A_flat10,0
2306,A_flat10,0
2307,A_flat10,0
2308,A_flat10,0
2309,A_flat10,0
2310,A_flat10,0
2311,A_flat10,0
2312,A_flat10,0
2313,A_flat10,0
2314,A_flat10,0
2315,A_flat10,0
2316,A_flat10,0
2317,A_flat10,0
2318,A_flat10,0
2319,A_flat10,0
2320,A_flat10,0
2321,A_flat10,0
2322,A_flat10,0
2323,A_flat10,0
2324,A_flat10,0
2325,A_flat10,0
2326,A_flat10,1
2327,A_flat10,0
2328,A_flat10,0
2329,A_flat10,0
2330,A_flat10,0
2331,A_flat10,0
2332,A_flat10,0
2333,A_flat10,0
2334,A_flat10,0
2335,A_flat10,1
2336,A_flat10,0
2337,A_flat10,0
2338,A_flat10,0
2339,A_flat10,0
2340,A_flat10,0
2341,A_flat10,0
2342,A_flat10,0
2343,A_flat10,0
2344,A_flat10,0
2345,A_flat10,0
2346,A_flat10,0
2347,A_flat10,0
2348,A_flat10,0
2349,A_flat10,0
2350,A_flat10,0
2351,A_flat10,0
2352,A_flat10,0
2353,A_flat10,0
2354,A_flat10,0
2355,A_flat10,0
2356,A_flat10,0
2357,A_flat10,0
2358,A_flat10,0
2359,A_flat10,0
2360,A_flat10,0
2361,A_flat10,0
2362,A_flat10,0
2363,A_flat10,0
2364,A_flat10,0
2365,A_flat10,0
2366,A_flat10,0
2367,A_flat10,0
2368,A_flat10,0
2369,A_flat10,0
2370,A_flat10,0
2371,A_flat10,0
2372,A_flat10,0
2373,A_flat10,0
2374,A_flat10,0
2375,A_flat10,0
2376,A_flat10,0
2377,A_flat10,0
2378,A_flat10,0
2379,A_flat10,1
2380,A_flat10,0
2381,A_flat10,0
2382,A_flat10,0
2383,A_flat10,0
2384,A_flat10,0
2385,A_flat10,0
2386,A_flat10,0
2387,A_flat10,0
2388,A_flat10,1
2389,A_flat10,0
2390,A_flat10,1
2391,A_flat10,0
2392,A_flat10,0
2393,A_flat10,0
2394,A_flat10,0
2395,A_flat10,0
2396,A_flat10,0
2397,A_flat10,0
2398,A_flat10,0
2399,A_flat10,0
2400,A_flat10,0
2401,A_flat10,0
2402,A_flat10,0
2403,A_flat10,0
2404,A_flat10,0
2405,A_flat10,0
2406,A_flat10,1
2407,A_flat10,0
2408,A_flat10,0
2409,A_flat10,0
2410,A_flat10,1
2411,A_flat10,0
2412,A_flat10,0
2413,A_flat10,0
2414,A_flat10,0
2415,A_flat10,0
2416,A_flat10,1
2417,A_flat10,0
2418,A_flat10,0
2419,A_flat10,0
2420,A_flat10,0
2421,A_flat10,1
2422,A_flat10,0
2423,A_flat10,0
2424,A_flat10,1
2425,A_flat10,0
2426,A_flat10,0
2427,A_flat10,0
2428,A_flat10,0
2429,A_flat10,0
2430,A_flat10,0
2431,A_flat10,0
2432,A_flat10,0
2433,A_flat10,0
2434,A_flat10,0
2435,A_flat10,0
2436,A_flat10,0
2437,A_flat10,0
2438,A_flat10,0
2439,A_flat10,0
2440,A_flat10,0
2441,A_flat10,0
2442,A_flat10,0
2443,A_flat10,0
2444,A_flat10,0
2445,A_flat10,0
2446,A_flat10,0
2447,A_flat10,1
2448,A_flat10,0
2449,A_flat10,0
2450,A_flat10,0
2451,A_flat10,0
2452,A_flat10,0
2453,A_flat10,0
2454,A_flat10,0
2455,A_flat10,0
2456,A_flat10,0
2457,A_flat10,0
2458,A_flat10,0
2459,A_flat10,0
2460,A_flat10,1
2461,A_flat10,0
2462,A_flat10,0
2463,A_flat10,0
2464,A_flat10,0
2465,A_flat10,0
2466,A_flat10,0
2467,A_flat10,0
2468,A_flat10,0
2469,A_flat10,0
2470,A_flat10,0
2471,A_flat10,0
2472,A_flat10,0
2473,A_flat10,1
2474,A_flat10,0
2475,A_flat10,0
2476,A_flat10,0
2477,A_flat10,0
2478,A_flat10,0
2479,A_flat10,0
2480,A_flat10,0
2481,A_flat10,0
2482,A_flat10,0
2483,A_flat10,0
2484,A_flat10,0
2485,A_flat10,0
2486,A_flat10,0
2487,A_flat10,1
2488,A_flat10,0
2489,A_flat10,0
2490,A_flat10,0
2491,A_flat10,0
2492,A_flat10,0
2493,A_flat10,0
2494,A_flat10,0
2495,A_flat10,0
2496,A_flat10,0
2497,A_flat10,0
2498,A_flat10,0
2499,A_flat10,0
2500,A_flat10,0
2501,A_flat10,0
2502,A_flat10,0
2503,A_flat10,0
2504,A_flat10,0
2505,A_flat10,0
2506,A_flat10,0
2507,A_flat10,0
2508,A_flat10,0
2509,A_flat10,0
2510,A_flat10,0
2511,A_flat10,0
2512,A_flat10,0
2513,A_flat10,0
2514,A_flat10,0
2515,A_flat10,0
2516,A_flat10,0
2517,A_flat10,0
2518,A_flat10,0
2519,A_flat10,0
2520,A_flat10,0
2521,A_flat10,0
2522,A_flat10,0
2523,A_flat10,0
2524,A_flat10,0
2525,A_flat10,1
2526,A_flat10,0
2527,A_flat10,0
2528,A_flat10,0
2529,A_flat10,0
2530,A_flat10,0
2531,A_flat10,0
2532,A_flat10,0
2533,A_flat10,0
2534,A_flat10,0
2535,A_flat10,0
2536,A_flat10,0
2537,A_flat10,0
2538,A_flat10,1
2539,A_flat10,0
2540,A_flat10,1
2541,A_flat10,0
2542,A_flat10,0
2543,A_flat10,0
2544,A_flat10,0
2545,A_flat10,0
2546,A_flat10,0
2547,A_flat10,0
2548,A_flat10,0
2549,A_flat10,0
2550,A_flat10,0
2551,A_flat10,1
2552,A_flat10,1
2553,A_flat10,0
2554,A_flat10,0
2555,A_flat10,0
2556,A_flat10,0
2557,A_flat10,0
2558,A_flat10,0
2559,A_flat10,0
2560,A_flat10,1
2561,A_flat10,0
2562,A_flat10,0
2563,A_flat10,0
2564,A_flat10,0
2565,A_flat10,0
2566,A_flat10,0
2567,A_flat10,0
2568,A_flat10,0
2569,A_flat10,0
2570,A_flat10,0
2571,A_flat10,0
2572,A_flat10,0
2573,A_flat10,0
2574,A_flat10,0
2575,A_flat10,0
2576,A_flat10,0
2577,A_flat10,0
2578,A_flat10,0
2579,A_flat10,0
2580,A_flat10,0
2581,A_flat10,1
2582,A_flat10,1
2583,A_flat10,0
2584,A_flat10,0
2585,A_flat10,1
2586,A_flat10,0
2587,A_flat10,0
2588,A_flat10,0
2589,A_flat10,0
2590,A_flat10,0
2591,A_flat10,0
2592,A_flat10,0
2593,A_flat10,0
2594,A_flat10,0
2595,A_flat10,0
2596,A_flat10,0
2597,A_flat10,0
2598,A_flat10,1
2599,A_flat10,0
2600,A_flat10,1
2601,A_flat10,0
2602,A_flat10,0
2603,A_flat10,0
2604,A_flat10,0
2605,A_flat10,0
2606,A_flat10,0
2607,A_flat10,0
2608,A_flat10,0
2609,A_flat10,0
2610,A_flat10,0
2611,A_flat10,0
2612,A_flat10,0
2613,A_flat10,0
2614,A_flat10,0
2615,A_flat10,0
2616,A_flat10,0
2617,A_flat10,0
2618,A_flat10,0
2619,A_flat10,0
2620,A_flat10,0
2621,A_flat10,0
2622,A_flat10,0
2623,A_flat10,0
2624,A_flat10,0
2625,A_flat10,0
2626,A_flat10,0
2627,A_flat10,0
2628,A_flat10,0
2629,A_flat10,0
2630,A_flat10,0
2631,A_flat10,0
2632,A_flat10,0
